Country,Date,Cases,Deaths,Recovered
United Kingdom,2022-03-23,20584750,166804,0
United Kingdom,2022-03-24,20678927,166966,0
United Kingdom,2022-03-25,20761831,167141,0
United Kingdom,2022-03-26,20834270,167214,0
United Kingdom,2022-03-27,20895730,167287,0
United Kingdom,2022-03-28,20964055,167361,0
United Kingdom,2022-03-29,21056956,167669,0
United Kingdom,2022-03-30,21137094,167886,0
United Kingdom,2022-03-31,21210758,168081,0
United Kingdom,2022-04-01,21265550,168275,0
United Kingdom,2022-04-02,21313029,168346,0
United Kingdom,2022-04-03,21350621,168417,0
United Kingdom,2022-04-04,21392802,168488,0
United Kingdom,2022-04-05,21446556,168862,0
United Kingdom,2022-04-06,21495622,169095,0
United Kingdom,2022-04-07,21540335,169412,0
United Kingdom,2022-04-08,21578996,169759,0
United Kingdom,2022-04-09,21611954,169875,0
United Kingdom,2022-04-10,21639823,169991,0
United Kingdom,2022-04-11,21670749,170107,0
United Kingdom,2022-04-12,21708095,170395,0
United Kingdom,2022-04-13,21741828,171046,0
United Kingdom,2022-04-14,21773483,171396,0
United Kingdom,2022-04-15,21800110,171492,0
United Kingdom,2022-04-16,21821715,171588,0
United Kingdom,2022-04-17,21841627,171684,0
United Kingdom,2022-04-18,21861761,171781,0
United Kingdom,2022-04-19,21886939,171878,0
United Kingdom,2022-04-20,21913711,172386,0
United Kingdom,2022-04-21,21935140,173032,0
United Kingdom,2022-04-22,21953583,173352,0
United Kingdom,2022-04-23,21969272,173465,0
United Kingdom,2022-04-24,21982475,173579,0
United Kingdom,2022-04-25,21997188,173693,0
United Kingdom,2022-04-26,22014293,174144,0
United Kingdom,2022-04-27,22028846,174448,0
United Kingdom,2022-04-28,22041883,174696,0
United Kingdom,2022-04-29,22053469,174912,0
United Kingdom,2022-04-30,22059584,175013,0
United Kingdom,2022-05-01,22067940,175115,0
United Kingdom,2022-05-02,22076963,175217,0
United Kingdom,2022-05-03,22088844,175319,0
United Kingdom,2022-05-04,22102129,175546,0
United Kingdom,2022-05-05,22113785,175984,0
United Kingdom,2022-05-06,22123973,176212,0
United Kingdom,2022-05-07,22132890,176282,0
United Kingdom,2022-05-08,22140404,176353,0
United Kingdom,2022-05-09,22149445,176424,0
United Kingdom,2022-05-10,22160119,176518,0
United Kingdom,2022-05-11,22169827,176613,0
United Kingdom,2022-05-12,22178519,176708,0
United Kingdom,2022-05-13,22186127,176883,0
United Kingdom,2022-05-14,22193011,177058,0
United Kingdom,2022-05-15,22199095,177234,0
United Kingdom,2022-05-16,22207029,177410,0
United Kingdom,2022-05-17,22216409,177595,0
United Kingdom,2022-05-18,22224663,177721,0
United Kingdom,2022-05-19,22232267,177890,0
United Kingdom,2022-05-20,22239055,177977,0
United Kingdom,2022-05-21,22244822,178013,0
United Kingdom,2022-05-22,22249782,178049,0
United Kingdom,2022-05-23,22255734,178085,0
United Kingdom,2022-05-24,22262961,178221,0
United Kingdom,2022-05-25,22269388,178313,0
United Kingdom,2022-05-26,22274758,178404,0
United Kingdom,2022-05-27,22277700,178465,0
United Kingdom,2022-05-28,22283308,178493,0
United Kingdom,2022-05-29,22288916,178521,0
United Kingdom,2022-05-30,22294524,178549,0
United Kingdom,2022-05-31,22300587,178659,0
United Kingdom,2022-06-01,22305893,178749,0
United Kingdom,2022-06-02,22312515,178772,0
United Kingdom,2022-06-03,22319137,178795,0
United Kingdom,2022-06-04,22325759,178818,0
United Kingdom,2022-06-05,22332381,178842,0
United Kingdom,2022-06-06,22339004,178866,0
USA,2020-02-15,15,0,0
USA,2020-02-16,15,0,0
USA,2020-02-17,15,0,0
USA,2020-02-18,15,0,0
USA,2020-02-19,15,0,0
USA,2020-02-20,15,0,5
USA,2020-02-21,35,0,5
USA,2020-02-22,35,0,5
USA,2020-02-23,35,0,5
USA,2020-02-24,53,0,5
USA,2020-02-25,57,0,0
USA,2020-02-26,60,0,6
USA,2020-02-27,60,0,0
USA,2020-02-28,63,0,6
USA,2020-02-29,68,1,7
USA,2020-03-01,75,1,9
USA,2020-03-02,100,6,9
USA,2020-03-03,124,9,9
USA,2020-03-04,158,11,9
USA,2020-03-05,221,12,9
USA,2020-03-06,319,15,15
USA,2020-03-07,435,19,15
USA,2020-03-08,541,22,15
USA,2020-03-09,704,26,15
USA,2020-03-10,994,30,15
USA,2020-03-11,1301,38,15
USA,2020-03-12,2439,56,15
USA,2020-03-13,3167,61,16
USA,2020-03-14,3991,70,49
USA,2020-03-15,5030,89,60
USA,2020-03-16,6368,110,75
USA,2020-03-17,8844,139,107
USA,2020-03-18,12589,186,107
USA,2020-03-19,17910,243,109
USA,2020-03-20,24442,320,147
USA,2020-03-21,30295,384,171
USA,2020-03-22,40467,555,178
USA,2020-03-23,52118,730,296
USA,2020-03-24,64994,991,379
USA,2020-03-25,79877,1306,394
USA,2020-03-26,98614,1679,1864
USA,2020-03-27,118922,2212,2465
USA,2020-03-28,139049,2853,3231
USA,2020-03-29,159824,3411,4559
USA,2020-03-30,183912,4256,5506
USA,2020-03-31,210673,5333,7251
USA,2020-04-01,238538,6626,8878
USA,2020-04-02,267522,7824,10403
USA,2020-04-03,301396,9141,12283
USA,2020-04-04,334877,10771,14825
USA,2020-04-05,361791,12271,17977
USA,2020-04-06,393437,13833,19573
USA,2020-04-07,427616,16006,21674
USA,2020-04-08,460574,18270,22891
USA,2020-04-09,494854,20459,25928
USA,2020-04-10,529128,22717,27314
USA,2020-04-11,559721,24865,30453
USA,2020-04-12,586009,26743,32634
USA,2020-04-13,613585,28553,36948
USA,2020-04-14,643383,31054,38820
USA,2020-04-15,675558,33765,48708
USA,2020-04-16,706634,36043,57754
USA,2020-04-17,740588,38678,60510
USA,2020-04-18,770157,40607,68285
USA,2020-04-19,796217,42286,71012
USA,2020-04-20,824831,44289,72389
USA,2020-04-21,852503,46987,82923
USA,2020-04-22,884463,49445,84050
USA,2020-04-23,919012,51846,85922
USA,2020-04-24,953899,53859,110432
USA,2020-04-25,989432,56203,118162
USA,2020-04-26,1016894,57553,118781
USA,2020-04-27,1041315,59140,138990
USA,2020-04-28,1068285,61517,142238
USA,2020-04-29,1098639,63785,147411
USA,2020-04-30,1130206,66021,155737
USA,2020-05-01,1165656,67960,161563
USA,2020-05-02,1194525,69764,173725
USA,2020-05-03,1220744,71069,178623
USA,2020-05-04,1245524,72537,188068
USA,2020-05-05,1271547,74606,200628
USA,2020-05-06,1297613,77104,213084
USA,2020-05-07,1327538,79109,217250
USA,2020-05-08,1356743,80764,223603
USA,2020-05-09,1382187,82297,238078
USA,2020-05-10,1402680,83681,256336
USA,2020-05-11,1421332,84845,262225
USA,2020-05-12,1445910,86700,296746
USA,2020-05-13,1469217,88388,310259
USA,2020-05-14,1496430,90069,318027
USA,2020-05-15,1524671,91606,326242
USA,2020-05-16,1548853,92880,339232
USA,2020-05-17,1569407,93894,346389
USA,2020-05-18,1592449,94920,356383
USA,2020-05-19,1615084,96462,361180
USA,2020-05-20,1638657,97839,370076
USA,2020-05-21,1666727,99257,382169
USA,2020-05-22,1692385,100547,403201
USA,2020-05-23,1714869,101577,446914
USA,2020-05-24,1734357,102335,451702
USA,2020-05-25,1752977,103076,464670
USA,2020-05-26,1772020,103939,479969
USA,2020-05-27,1793379,105346,490130
USA,2020-05-28,1817716,106506,498725
USA,2020-05-29,1844061,107676,519569
USA,2020-05-30,1868316,108648,535238
USA,2020-05-31,1889218,109395,599867
USA,2020-06-01,1907551,110122,615416
USA,2020-06-02,1931214,111218,645974
USA,2020-06-03,1952972,112273,688670
USA,2020-06-04,1976371,113235,712252
USA,2020-06-05,2001996,114139,738646
USA,2020-06-06,2025340,114856,751894
USA,2020-06-07,2044918,115330,761708
USA,2020-06-08,2063591,116026,773480
USA,2020-06-09,2083683,116968,788862
USA,2020-06-10,2106213,117916,808494
USA,2020-06-11,2130486,118758,816086
USA,2020-06-12,2157684,119514,841934
USA,2020-06-13,2183692,120230,854106
USA,2020-06-14,2203702,120632,870050
USA,2020-06-15,2224234,121117,899866
USA,2020-06-16,2252040,121917,903041
USA,2020-06-17,2280356,122733,918796
USA,2020-06-18,2310264,123449,930994
USA,2020-06-19,2345793,124161,956061
USA,2020-06-20,2381233,124715,972941
USA,2020-06-21,2408967,125046,980355
USA,2020-06-22,2441225,125495,1002929
USA,2020-06-23,2479235,126326,1020403
USA,2020-06-24,2520342,127143,1040605
USA,2020-06-25,2562807,127770,1052293
USA,2020-06-26,2611811,128441,1068703
USA,2020-06-27,2658785,128993,1081437
USA,2020-06-28,2700836,129361,1093456
USA,2020-06-29,2743700,129794,1117177
USA,2020-06-30,2795109,130481,1143334
USA,2020-07-01,2850164,131143,1164680
USA,2020-07-02,2911254,131804,1191091
USA,2020-07-03,2973403,132437,1235488
USA,2020-07-04,3026337,132837,1260405
USA,2020-07-05,3072127,133245,1289564
USA,2020-07-06,3124522,133737,1324947
USA,2020-07-07,3185072,134761,1354863
USA,2020-07-08,3251325,135714,1392679
USA,2020-07-09,3316867,136712,1426428
USA,2020-07-10,3391489,137612,1460495
USA,2020-07-11,3457139,138349,1490446
USA,2020-07-12,3517117,138906,1517084
USA,2020-07-13,3581009,139515,1549469
USA,2020-07-14,3652081,140514,1600195
USA,2020-07-15,3727641,141542,1645962
USA,2020-07-16,3803478,142564,1679633
USA,2020-07-17,3881076,143601,1741233
USA,2020-07-18,3948558,144518,1775219
USA,2020-07-19,4012199,145095,1802338
USA,2020-07-20,4072871,145825,1849989
USA,2020-07-21,4144601,147097,1886583
USA,2020-07-22,4219680,148384,1942637
USA,2020-07-23,4291746,149575,1979617
USA,2020-07-24,4371908,150874,2028074
USA,2020-07-25,4444661,151936,2061692
USA,2020-07-26,4499476,152801,2090129
USA,2020-07-27,4558236,153767,2136603
USA,2020-07-28,4628109,155182,2185894
USA,2020-07-29,4697512,156598,2245044
USA,2020-07-30,4767745,157995,2284965
USA,2020-07-31,4841812,159394,2327572
USA,2020-08-01,4904015,160517,2362902
USA,2020-08-02,4952586,161213,2380217
USA,2020-08-03,5000668,162030,2446798
USA,2020-08-04,5058250,163390,2481680
USA,2020-08-05,5116313,164762,2540137
USA,2020-08-06,5176474,166088,2576668
USA,2020-08-07,5241530,167471,2616967
USA,2020-08-08,5301131,168536,2638470
USA,2020-08-09,5348762,169252,2664701
USA,2020-08-10,5397047,169954,2715934
USA,2020-08-11,5454797,171357,2755348
USA,2020-08-12,5512301,172749,2812603
USA,2020-08-13,5567816,174087,2843204
USA,2020-08-14,5630627,175205,2875147
USA,2020-08-15,5687118,176304,2900188
USA,2020-08-16,5725800,176987,2922724
USA,2020-08-17,5765939,177672,2973587
USA,2020-08-18,5812718,178949,3011098
USA,2020-08-19,5859606,180154,3062331
USA,2020-08-20,5906925,181294,3095910
USA,2020-08-21,5960456,182469,3127418
USA,2020-08-22,6006069,183522,3148080
USA,2020-08-23,6041981,184157,3167063
USA,2020-08-24,6081072,184765,3217981
USA,2020-08-25,6125250,185921,3254282
USA,2020-08-26,6170843,187187,3313861
USA,2020-08-27,6217551,188360,3347940
USA,2020-08-28,6267348,189478,3375838
USA,2020-08-29,6312626,190436,3408799
USA,2020-08-30,6347836,190999,3425727
USA,2020-08-31,6384123,191605,3456263
USA,2020-09-01,6428076,192709,3496913
USA,2020-09-02,6471427,193755,3547032
USA,2020-09-03,6517987,194817,3595989
USA,2020-09-04,6572532,195839,3676569
USA,2020-09-05,6616715,196617,3707000
USA,2020-09-06,6649326,197167,3725970
USA,2020-09-07,6674290,197641,3758629
USA,2020-09-08,6703521,198234,3796760
USA,2020-09-09,6740794,199274,3846095
USA,2020-09-10,6781371,200213,3879960
USA,2020-09-11,6830500,201206,3917962
USA,2020-09-12,6873443,201935,3950354
USA,2020-09-13,6906859,202455,3974949
USA,2020-09-14,6943031,202984,4027826
USA,2020-09-15,6983331,204099,4068086
USA,2020-09-16,7025440,205025,4119158
USA,2020-09-17,7073386,205848,4155039
USA,2020-09-18,7123299,206675,4191894
USA,2020-09-19,7168360,207359,4223693
USA,2020-09-20,7201985,207767,4250140
USA,2020-09-21,7237013,208218,4299525
USA,2020-09-22,7275602,209120,4346110
USA,2020-09-23,7319187,210070,4398907
USA,2020-09-24,7366157,210927,4437575
USA,2020-09-25,7418442,211761,4480719
USA,2020-09-26,7464155,212468,4524108
USA,2020-09-27,7497255,212909,4560456
USA,2020-09-28,7534485,213400,4609636
USA,2020-09-29,7579695,214304,4648683
USA,2020-09-30,7623454,215151,4699706
USA,2020-10-01,7671115,215967,4736621
USA,2020-10-02,7722999,216799,4776824
USA,2020-10-03,7772325,217544,4818509
USA,2020-10-04,7806717,217946,4849038
USA,2020-10-05,7847124,218463,4895078
USA,2020-10-06,7894797,219230,4935545
USA,2020-10-07,7946111,220132,4983380
USA,2020-10-08,8006718,221028,5025193
USA,2020-10-09,8067540,221892,5064300
USA,2020-10-10,8124335,222597,5089842
USA,2020-10-11,8167292,223003,5128162
USA,2020-10-12,8214115,223481,5184615
USA,2020-10-13,8270656,224250,5226427
USA,2020-10-14,8330912,225213,5278753
USA,2020-10-15,8398461,226039,5320139
USA,2020-10-16,8470539,226966,5395401
USA,2020-10-17,8533235,227670,5432192
USA,2020-10-18,8581860,228260,5457684
USA,2020-10-19,8637232,228827,5503268
USA,2020-10-20,8703874,229767,5545619
USA,2020-10-21,8772458,230957,5602116
USA,2020-10-22,8850140,231953,5655301
USA,2020-10-23,8932345,232831,5698161
USA,2020-10-24,9014633,233671,5741611
USA,2020-10-25,9077685,234202,5772498
USA,2020-10-26,9147210,234917,5833824
USA,2020-10-27,9228015,235905,5877964
USA,2020-10-28,9313596,236949,5933212
USA,2020-10-29,9408728,237948,5983345
USA,2020-10-30,9511647,238975,6024512
USA,2020-10-31,9603614,239977,6062438
USA,2020-11-01,9681560,240681,6103605
USA,2020-11-02,9768052,241472,6171402
USA,2020-11-03,9871426,242718,6236170
USA,2020-11-04,9985363,244070,6292019
USA,2020-11-05,10114839,245388,6340472
USA,2020-11-06,10249853,246811,6391208
USA,2020-11-07,10386327,248073,6441744
USA,2020-11-08,10498022,248985,6483420
USA,2020-11-09,10618706,249971,6552610
USA,2020-11-10,10774811,251493,6601331
USA,2020-11-11,10926166,253076,6648679
USA,2020-11-12,11092160,254476,6728120
USA,2020-11-13,11276639,256026,6789146
USA,2020-11-14,11443578,257566,6891031
USA,2020-11-15,11591613,258662,6937326
USA,2020-11-16,11745833,259862,7019304
USA,2020-11-17,11920420,261616,7087796
USA,2020-11-18,12096877,263778,7166996
USA,2020-11-19,12296744,265950,7243488
USA,2020-11-20,12500026,268079,7316323
USA,2020-11-21,12683135,269881,7403847
USA,2020-11-22,12834780,271208,7452540
USA,2020-11-23,13003472,272712,7548949
USA,2020-11-24,13192994,274981,7636684
USA,2020-11-25,13379596,277463,7805280
USA,2020-11-26,13545152,279184,7846872
USA,2020-11-27,13702144,281004,7945582
USA,2020-11-28,13857010,282721,8041239
USA,2020-11-29,14009349,284015,8107203
USA,2020-11-30,14171759,285822,8222879
USA,2020-12-01,14361667,288572,8333018
USA,2020-12-02,14573413,291513,8462347
USA,2020-12-03,14800229,294380,8561427
USA,2020-12-04,15039175,297130,8658882
USA,2020-12-05,15259888,299723,8787738
USA,2020-12-06,15443073,301444,8855593
USA,2020-12-07,15634921,303538,8982246
USA,2020-12-08,15855120,306504,9087069
USA,2020-12-09,16082955,309768,9226411
USA,2020-12-10,16314328,312906,9330865
USA,2020-12-11,16561353,316036,9507419
USA,2020-12-12,16792241,318711,9644325
USA,2020-12-13,16986384,320579,9724439
USA,2020-12-14,17188623,322727,9871663
USA,2020-12-15,17400081,325827,10007853
USA,2020-12-16,17654554,329473,10170735
USA,2020-12-17,17893962,332874,10291057
USA,2020-12-18,18147151,336048,10394286
USA,2020-12-19,18355586,338833,10545445
USA,2020-12-20,18547016,340775,10622082
USA,2020-12-21,18746743,343419,10802496
USA,2020-12-22,18954138,346902,10945097
USA,2020-12-23,19187737,350284,11101866
USA,2020-12-24,19403936,353179,11219123
USA,2020-12-25,19564033,355243,11257711
USA,2020-12-26,19732406,357274,11410501
USA,2020-12-27,19883862,359067,11495875
USA,2020-12-28,20071526,361614,11696727
USA,2020-12-29,20280393,365277,11844472
USA,2020-12-30,20515894,369243,11998794
USA,2020-12-31,20764948,372835,12125806
USA,2021-01-01,21001243,375547,12175841
USA,2021-01-02,21240675,378085,12361387
USA,2021-01-03,21446466,379952,12436958
USA,2021-01-04,21647796,382233,12736512
USA,2021-01-05,21891498,385944,12862216
USA,2021-01-06,22156967,389851,13024142
USA,2021-01-07,22439591,394066,13143317
USA,2021-01-08,22748404,398040,13259949
USA,2021-01-09,23013899,401399,13393078
USA,2021-01-10,23237881,403694,13483490
USA,2021-01-11,23456599,406199,13680461
USA,2021-01-12,23689045,410550,13816028
USA,2021-01-13,23928932,414528,13975036
USA,2021-01-14,24163355,418542,14112119
USA,2021-01-15,24414060,422516,14228969
USA,2021-01-16,24626462,425965,14343644
USA,2021-01-17,24808215,428160,14428351
USA,2021-01-18,24960975,430063,14551685
USA,2021-01-19,25137436,433155,14786852
USA,2021-01-20,25329254,437263,14968716
USA,2021-01-21,25526117,441495,15100991
USA,2021-01-22,25724803,445311,15222719
USA,2021-01-23,25902107,448814,15330949
USA,2021-01-24,26047186,450975,15409639
USA,2021-01-25,26197487,453246,15617360
USA,2021-01-26,26353188,457074,15767413
USA,2021-01-27,26513148,461248,15942757
USA,2021-01-28,26681508,465009,16070127
USA,2021-01-29,26850242,468556,16199572
USA,2021-01-30,27001042,471494,16328950
USA,2021-01-31,27115993,473392,16403843
USA,2021-02-01,27243904,475530,16629530
USA,2021-02-02,27360757,479013,16750422
USA,2021-02-03,27473498,482696,16906778
USA,2021-02-04,27598764,486080,17031629
USA,2021-02-05,27731592,489503,17146169
USA,2021-02-06,27842066,492177,17268517
USA,2021-02-07,27936589,493696,17354388
USA,2021-02-08,28025769,495463,17512584
USA,2021-02-09,28123292,498344,17639217
USA,2021-02-10,28222920,501559,17827323
USA,2021-02-11,28330421,504551,17930819
USA,2021-02-12,28433269,507389,18040312
USA,2021-02-13,28523002,509651,18153126
USA,2021-02-14,28589559,510934,18224288
USA,2021-02-15,28644512,511994,18356625
USA,2021-02-16,28706483,513758,18479418
USA,2021-02-17,28779278,516001,18596497
USA,2021-02-18,28849179,518464,18703421
USA,2021-02-19,28932973,520942,18803723
USA,2021-02-20,29006628,522796,18899272
USA,2021-02-21,29065792,524115,18973190
USA,2021-02-22,29124552,525493,19114140
USA,2021-02-23,29197412,527767,19212517
USA,2021-02-24,29275126,530063,19340329
USA,2021-02-25,29353229,532285,19435453
USA,2021-02-26,29434247,534416,19534068
USA,2021-02-27,29500762,535949,19632523
USA,2021-02-28,29554757,537181,19694306
USA,2021-03-01,29608775,538601,19817532
USA,2021-03-02,29666676,540475,19905322
USA,2021-03-03,29734683,542674,20003325
USA,2021-03-04,29802846,544591,20093442
USA,2021-03-05,29872746,546326,20183329
USA,2021-03-06,29933282,547852,20273915
USA,2021-03-07,29978046,548706,20336656
USA,2021-03-08,30022355,549612,20449634
USA,2021-03-09,30078064,550936,20549678
USA,2021-03-10,30138509,552529,20640270
USA,2021-03-11,30201518,554055,20797298
USA,2021-03-12,30269919,555490,22031220
USA,2021-03-13,30322860,556548,22108596
USA,2021-03-14,30367078,557318,22169237
